date,temp_max,temp_min,temp_mean,city
2024-03-26,11.0,4.4,7.4,New York
2024-03-27,9.0,5.6,7.4,New York
2024-03-28,9.0,7.0,8.4,New York
2024-03-29,14.0,6.0,8.8,New York
2024-03-30,16.0,5.0,10.1,New York
2024-03-31,17.0,8.0,12.2,New York
2024-04-01,12.0,8.9,10.1,New York
2024-04-02,9.4,6.7,7.8,New York
2024-04-03,6.7,5.6,6.0,New York
2024-04-04,10.6,3.9,6.6,New York
2024-04-05,10.0,4.4,7.0,New York
2024-04-06,12.2,5.6,8.4,New York
2024-04-07,15.6,6.1,9.8,New York
2024-04-08,18.9,6.7,11.6,New York
2024-04-09,24.4,11.1,16.1,New York
2024-04-10,17.8,10.6,13.2,New York
2024-04-11,16.7,10.0,12.5,New York
2024-04-12,16.7,12.8,14.1,New York
2024-04-13,12.8,9.4,11.0,New York
2024-04-14,21.7,8.9,14.8,New York
2024-04-15,25.6,14.4,19.4,New York
2024-04-16,22.8,11.7,16.7,New York
2024-04-17,15.6,10.0,12.3,New York
2024-04-18,10.0,7.8,8.6,New York
2024-04-19,12.8,8.3,9.8,New York
2024-04-20,20.6,9.4,12.9,New York
2024-04-21,11.7,6.7,9.2,New York
2024-04-22,17.2,6.7,11.0,New York
2024-04-23,15.6,7.8,11.2,New York
2024-04-24,20.6,10.0,14.3,New York
2024-04-25,13.3,7.2,9.9,New York
2024-04-26,14.4,6.7,10.2,New York
2024-04-27,15.0,7.8,10.8,New York
2024-04-28,23.9,10.0,15.5,New York
2024-04-29,27.8,14.4,19.0,New York
2024-04-30,17.8,11.0,14.1,New York
2024-05-01,23.0,11.0,15.2,New York
2024-05-02,23.9,11.1,16.6,New York
2024-05-03,18.3,11.1,14.3,New York
2024-05-04,15.6,10.6,12.4,New York
2024-05-05,12.2,10.0,10.9,New York
2024-05-06,22.8,12.2,16.0,New York
2024-05-07,26.7,15.6,20.4,New York
2024-05-08,28.0,17.8,22.6,New York
2024-05-09,22.2,16.1,18.7,New York
2024-05-10,15.0,10.6,11.5,New York
2024-05-11,16.7,9.4,12.5,New York
2024-05-12,14.4,9.4,11.3,New York
2024-05-13,17.8,10.0,13.4,New York
2024-05-14,21.1,13.3,17.4,New York
2024-05-15,18.3,15.0,16.0,New York
2024-05-16,18.9,15.0,16.7,New York
2024-05-17,21.7,15.6,18.2,New York
2024-05-18,20.6,15.0,17.0,New York
2024-05-19,23.3,13.9,18.2,New York
2024-05-20,22.2,13.3,17.4,New York
2024-05-21,27.2,14.4,20.5,New York
2024-05-22,27.8,17.8,23.0,New York
2024-05-23,25.6,20.0,22.2,New York
2024-05-24,29.4,19.4,24.1,New York
2024-05-25,26.1,18.9,22.2,New York
2024-05-26,26.1,18.9,21.3,New York
2024-05-27,22.8,18.9,20.0,New York
2024-05-28,26.7,18.9,22.5,New York
2024-05-29,25.6,16.7,20.4,New York
2024-05-30,22.2,15.0,18.7,New York
2024-05-31,25.6,15.6,20.7,New York
2024-06-01,28.9,17.2,22.7,New York
2024-06-02,27.8,18.3,22.5,New York
2024-06-03,30.6,20.6,24.8,New York
2024-06-04,26.1,18.9,22.5,New York
2024-06-05,25.6,18.3,21.4,New York
2024-06-06,28.3,20.6,23.1,New York
2024-06-07,28.3,20.0,23.6,New York
2024-06-08,26.7,17.8,22.2,New York
2024-06-09,26.1,20.0,22.3,New York
2024-06-10,24.4,17.2,21.0,New York
2024-06-11,22.8,16.7,19.8,New York
2024-06-12,24.4,17.8,20.9,New York
2024-06-13,28.3,17.8,23.0,New York
2024-06-14,28.9,20.0,23.5,New York
2024-06-15,28.3,19.4,23.4,New York
2024-06-16,24.4,18.3,21.0,New York
2024-06-17,28.9,18.9,23.3,New York
2024-06-18,30.0,21.1,25.3,New York
2024-06-19,30.0,21.1,25.2,New York
2024-06-20,32.8,21.1,26.6,New York
2024-06-21,34.4,23.9,28.4,New York
2024-06-22,33.3,23.9,26.8,New York
2024-06-23,33.3,23.3,27.4,New York
2024-06-24,27.8,23.3,25.0,New York
2024-06-25,32.2,21.1,26.3,New York
2024-06-26,33.3,22.2,26.7,New York
2024-06-27,29.4,20.0,24.3,New York
2024-06-28,25.0,18.9,21.4,New York
2024-06-29,26.1,19.4,22.6,New York
2024-06-30,28.3,21.7,24.1,New York
2024-07-01,27.8,18.3,23.0,New York
2024-07-02,28.3,20.0,24.0,New York
2024-07-03,27.8,20.0,23.3,New York
2024-07-04,31.1,20.6,24.5,New York
2024-07-05,32.2,22.2,26.0,New York
2024-07-06,32.8,22.2,26.6,New York
2024-07-07,32.8,24.4,28.0,New York
2024-07-08,31.7,23.9,27.1,New York
2024-07-09,30.6,23.3,26.8,New York
2024-07-10,31.1,25.0,27.6,New York
2024-07-11,32.2,24.4,27.4,New York
2024-07-12,28.3,23.3,25.7,New York
2024-07-13,30.0,23.0,25.9,New York
2024-07-14,31.1,25.0,27.4,New York
2024-07-15,33.3,23.9,28.1,New York
2024-07-16,34.4,26.1,30.1,New York
2024-07-17,31.7,23.3,27.5,New York
2024-07-18,30.6,22.8,26.1,New York
2024-07-19,29.4,20.6,24.8,New York
2024-07-20,28.9,21.1,24.6,New York
2024-07-21,31.7,23.3,26.6,New York
2024-07-22,28.9,22.8,25.0,New York
2024-07-23,27.8,22.2,24.3,New York
2024-07-24,27.8,22.8,24.8,New York
2024-07-25,28.9,23.3,25.7,New York
2024-07-26,28.9,20.0,24.8,New York
2024-07-27,30.0,22.2,25.8,New York
2024-07-28,31.1,22.8,26.0,New York
2024-07-29,30.0,21.7,25.4,New York
2024-07-30,31.1,23.3,26.3,New York
2024-07-31,31.1,24.4,27.1,New York
2024-08-01,33.9,25.0,28.7,New York
2024-08-02,32.3,24.5,28.1,New York
2024-08-03,32.8,23.3,26.7,New York
2024-08-04,27.8,22.8,24.2,New York
2024-08-05,33.3,23.3,27.3,New York
2024-08-06,32.2,22.8,26.8,New York
2024-08-07,22.8,19.4,20.9,New York
2024-08-08,21.7,19.4,20.6,New York
2024-08-09,27.2,21.7,25.2,New York
2024-08-10,30.6,23.3,26.8,New York
2024-08-11,28.3,22.8,25.1,New York
2024-08-12,28.0,21.0,24.4,New York
2024-08-13,28.9,20.0,24.1,New York
2024-08-14,31.1,21.7,26.0,New York
2024-08-15,30.6,22.2,26.4,New York
2024-08-16,30.6,23.3,26.1,New York
2024-08-17,26.1,21.7,23.8,New York
2024-08-18,27.8,21.7,24.3,New York
2024-08-19,30.0,21.7,24.6,New York
2024-08-20,24.4,17.8,21.0,New York
2024-08-21,25.0,15.6,20.0,New York
2024-08-22,26.1,16.1,21.2,New York
2024-08-23,28.3,19.4,23.4,New York
2024-08-24,28.9,20.0,24.2,New York
2024-08-25,30.6,20.6,24.7,New York
2024-08-26,29.4,21.1,24.6,New York
2024-08-27,29.4,21.1,25.0,New York
2024-08-28,33.9,23.3,27.6,New York
2024-08-29,27.2,21.7,24.0,New York
2024-08-30,23.9,18.3,21.1,New York
2024-08-31,26.1,21.1,23.0,New York
2024-09-01,29.4,22.8,24.7,New York
2024-09-02,27.8,20.0,23.5,New York
2024-09-03,25.0,16.7,20.7,New York
2024-09-04,25.6,17.8,21.5,New York
2024-09-05,26.7,18.9,22.1,New York
2024-09-06,26.7,19.4,21.9,New York
2024-09-07,25.0,17.2,20.7,New York
2024-09-08,22.8,13.9,18.5,New York
2024-09-09,26.1,14.4,20.2,New York
2024-09-10,27.8,17.8,22.5,New York
2024-09-11,26.7,18.9,22.2,New York
2024-09-12,26.7,18.9,21.7,New York
2024-09-13,27.0,19.4,22.6,New York
2024-09-14,29.4,20.0,23.6,New York
2024-09-15,26.7,19.4,22.7,New York
2024-09-16,25.6,17.8,20.9,New York
2024-09-17,26.7,19.4,22.3,New York
2024-09-18,23.9,20.6,21.8,New York
2024-09-19,30.0,20.6,24.6,New York
2024-09-20,27.8,21.1,23.4,New York
2024-09-21,26.1,18.9,21.8,New York
2024-09-22,25.6,17.8,20.6,New York
2024-09-23,20.6,17.2,18.5,New York
2024-09-24,20.6,17.2,18.6,New York
2024-09-25,20.0,17.2,18.7,New York
2024-09-26,23.9,18.9,21.3,New York
2024-09-27,22.2,18.9,20.9,New York
2024-09-28,20.0,17.0,18.7,New York
2024-09-29,19.9,16.7,17.4,New York
2024-09-30,23.3,17.2,19.4,New York
2024-10-01,21.1,17.2,18.7,New York
2024-10-02,20.6,16.1,17.9,New York
2024-10-03,23.3,17.8,19.4,New York
2024-10-04,23.9,16.7,19.4,New York
2024-10-05,25.6,17.8,21.0,New York
2024-10-06,23.9,16.1,19.3,New York
2024-10-07,24.4,16.7,20.1,New York
2024-10-08,21.7,13.3,17.3,New York
2024-10-09,21.7,14.4,17.5,New York
2024-10-10,18.9,10.6,14.2,New York
2024-10-11,22.2,9.4,15.5,New York
2024-10-12,25.6,15.0,19.5,New York
2024-10-13,23.3,15.6,19.0,New York
2024-10-14,20.6,10.0,15.1,New York
2024-10-15,17.2,8.9,11.9,New York
2024-10-16,17.2,8.3,12.1,New York
2024-10-17,17.8,8.9,12.7,New York
2024-10-18,21.7,10.0,15.4,New York
2024-10-19,20.8,10.7,15.9,New York
2024-10-20,24.0,6.3,14.5,New York
2024-10-21,27.2,8.4,17.4,New York
2024-10-22,27.2,12.8,19.3,New York
2024-10-23,24.4,15.6,19.6,New York
2024-10-24,22.8,14.4,18.4,New York
2024-10-25,19.4,10.0,14.1,New York
2024-10-26,20.0,12.8,15.7,New York
2024-10-27,16.7,8.9,12.3,New York
2024-10-28,17.2,10.0,13.4,New York
2024-10-29,17.8,12.8,15.4,New York
2024-10-30,25.0,14.4,18.7,New York
2024-10-31,27.2,16.1,20.9,New York
2024-11-01,26.7,16.7,21.3,New York
2024-11-02,17.8,11.7,14.4,New York
2024-11-03,16.1,7.8,11.0,New York
2024-11-04,14.4,9.4,12.5,New York
2024-11-05,23.3,12.8,17.4,New York
2024-11-06,26.0,18.3,21.5,New York
2024-11-07,24.4,14.4,19.9,New York
2024-11-08,21.7,8.3,15.2,New York
2024-11-09,15.6,7.2,11.2,New York
2024-11-10,14.4,9.4,12.2,New York
2024-11-11,20.0,12.8,16.1,New York
2024-11-12,15.0,6.7,11.5,New York
2024-11-13,12.8,4.4,8.2,New York
2024-11-14,8.9,5.6,7.7,New York
2024-11-15,17.2,7.2,10.8,New York
2024-11-16,18.9,8.3,12.6,New York
2024-11-17,17.8,8.9,12.6,New York
2024-11-18,21.0,10.0,14.5,New York
2024-11-19,16.0,9.0,12.4,New York
2024-11-20,14.0,9.3,13.0,New York
2024-11-21,12.0,5.0,8.9,New York
2024-11-22,5.6,3.3,4.6,New York
2024-11-23,12.2,3.3,7.4,New York
2024-11-24,14.4,7.8,9.9,New York
2024-11-25,13.9,6.1,9.6,New York
2024-11-26,16.1,8.9,12.3,New York
2024-11-27,12.2,6.1,8.8,New York
2024-11-28,12.2,6.1,8.6,New York
2024-11-29,8.9,2.2,5.6,New York
2024-11-30,5.6,0.0,2.1,New York
2024-12-01,4.0,-2.0,1.1,New York
2024-12-02,6.1,-0.6,2.3,New York
2024-12-03,7.0,1.7,3.3,New York
2024-12-04,5.6,0.0,2.8,New York
2024-12-05,5.0,0.6,3.3,New York
2024-12-06,4.4,-0.6,1.4,New York
2024-12-07,7.2,0.0,2.7,New York
2024-12-08,13.9,3.9,8.2,New York
2024-12-09,12.2,2.2,7.7,New York
2024-12-10,12.2,7.8,8.9,New York
2024-12-11,17.2,5.6,13.6,New York
2024-12-12,5.6,-1.6,3.3,New York
2024-12-13,3.9,-1.7,0.2,New York
2024-12-14,3.9,-3.0,0.6,New York
2024-12-15,5.6,0.0,2.7,New York
2024-12-16,9.7,2.6,6.4,New York
2024-12-17,16.0,9.2,11.5,New York
2024-12-18,13.3,6.0,8.7,New York
2024-12-19,8.3,3.9,5.7,New York
2024-12-20,3.9,2.2,3.2,New York
2024-12-21,2.0,-5.0,-0.9,New York
2024-12-22,-2.2,-7.8,-5.8,New York
2024-12-23,-0.6,-7.8,-4.6,New York
2024-12-24,5.6,-1.1,1.3,New York
2024-12-25,3.3,-4.4,1.4,New York
2024-12-26,5.0,-1.7,1.3,New York
2024-12-27,6.7,-8.0,2.3,New York
2024-12-28,7.9,2.8,5.4,New York
2024-12-29,15.4,4.7,9.6,New York
2024-12-30,14.4,8.9,11.9,New York
2024-12-31,11.7,5.6,8.5,New York
2025-01-01,9.7,5.0,7.2,New York
2025-01-02,6.7,1.7,3.9,New York
2025-01-03,4.4,0.0,1.9,New York
2025-01-04,3.3,-1.1,0.3,New York
2025-01-05,3.3,-2.2,-0.4,New York
2025-01-06,0.0,-3.3,-1.2,New York
2025-01-07,2.8,-5.6,-2.1,New York
2025-01-08,1.1,-4.4,-2.3,New York
2025-01-09,2.8,-4.4,-1.8,New York
2025-01-10,6.1,-3.2,1.2,New York
2025-01-11,2.8,-1.1,0.6,New York
2025-01-12,7.2,-1.5,2.8,New York
2025-01-13,6.1,0.6,2.9,New York
2025-01-14,2.8,-2.2,0.1,New York
2025-01-15,2.2,-4.4,-1.6,New York
2025-01-16,-1.1,-3.9,-2.3,New York
2025-01-17,7.2,-2.8,1.1,New York
2025-01-18,7.0,1.6,4.1,New York
2025-01-19,4.4,-2.8,1.7,New York
2025-01-20,1.7,-7.2,-4.4,New York
2025-01-21,-6.7,-10.6,-8.2,New York
2025-01-22,-3.9,-11.4,-7.4,New York
2025-01-23,-0.6,-7.2,-4.5,New York
2025-01-24,2.2,-5.6,-1.7,New York
2025-01-25,0.6,-5.0,-1.8,New York
2025-01-26,7.2,-0.6,2.2,New York
2025-01-27,5.6,0.0,2.4,New York
2025-01-28,7.2,2.2,3.9,New York
2025-01-29,11.1,2.2,5.7,New York
2025-01-30,3.9,-2.8,0.6,New York
2025-01-31,7.0,2.8,5.2,New York
2025-02-01,6.8,-3.3,2.7,New York
2025-02-02,1.1,-6.7,-2.6,New York
2025-02-03,9.4,0.0,4.1,New York
2025-02-04,8.3,0.6,5.9,New York
2025-02-05,4.4,-2.2,0.3,New York
2025-02-06,4.6,0.6,2.0,New York
2025-02-07,6.1,-0.6,3.2,New York
2025-02-08,1.7,-2.8,-0.4,New York
2025-02-09,2.2,0.0,1.3,New York
2025-02-10,5.0,0.0,1.9,New York
2025-02-11,2.0,-1.7,0.0,New York
2025-02-12,2.2,0.0,1.3,New York
2025-02-13,7.5,2.2,4.5,New York
2025-02-14,4.4,-0.6,1.4,New York
2025-02-15,2.2,-1.1,0.6,New York
2025-02-16,7.8,1.5,3.8,New York
2025-02-17,3.3,-1.7,0.8,New York
2025-02-18,0.6,-6.1,-3.4,New York
2025-02-19,1.7,-7.2,-3.5,New York
2025-02-20,0.0,-6.1,-3.6,New York
2025-02-21,4.4,-5.0,-1.5,New York
2025-02-22,6.1,-5.0,-0.2,New York
2025-02-23,8.3,0.0,4.1,New York
2025-02-24,9.4,2.2,5.8,New York
2025-02-25,12.2,5.6,8.4,New York
2025-02-26,13.9,5.6,9.4,New York
2025-02-27,11.1,7.2,9.0,New York
2025-02-28,11.1,4.4,7.9,New York
2025-03-01,16.7,-1.1,7.6,New York
2025-03-02,3.3,-5.0,-1.6,New York
2025-03-03,5.0,-3.9,-0.1,New York
2025-03-04,10.6,0.6,5.7,New York
2025-03-05,11.7,7.2,9.8,New York
2025-03-06,11.7,2.8,8.6,New York
2025-03-07,11.7,1.7,6.1,New York
2025-03-08,8.9,3.3,6.1,New York
2025-03-09,12.8,0.6,6.2,New York
2025-03-10,17.2,6.1,11.2,New York
2025-03-11,16.7,6.1,11.9,New York
2025-03-12,11.7,6.1,9.1,New York
2025-03-13,11.1,3.9,6.8,New York
2025-03-14,11.7,5.0,7.5,New York
2025-03-15,8.9,5.6,6.8,New York
2025-03-16,21.1,8.3,12.6,New York
2025-03-17,17.8,3.3,14.4,New York
2025-03-18,16.1,2.2,8.3,New York
2025-03-19,16.1,6.7,9.8,New York
2025-03-20,10.6,6.1,8.0,New York
2025-03-21,12.2,4.4,8.7,New York
2025-03-22,16.1,6.1,10.1,New York
2025-03-23,9.4,0.0,4.9,New York
2025-03-24,11.6,3.9,7.4,New York
2025-03-25,13.9,6.0,10.3,New York
2025-03-26,11.1,4.4,8.0,New York
2025-03-27,13.0,1.7,6.6,New York
2025-03-28,17.2,7.0,11.0,New York
2025-03-29,25.0,8.3,15.4,New York
2025-03-30,9.4,6.1,7.7,New York
2025-03-31,22.5,8.0,16.6,New York
2025-04-01,15.9,6.0,10.0,New York
2025-04-02,8.9,1.3,6.2,New York
2025-04-03,22.5,7.0,15.8,New York
2025-04-04,21.0,13.0,17.7,New York
2025-04-05,14.4,7.8,10.3,New York
2025-04-06,13.9,7.4,10.5,New York
2025-04-07,10.6,5.3,6.8,New York
2025-04-08,8.9,3.3,6.2,New York
2025-04-09,10.0,1.1,4.8,New York
2025-04-10,9.4,5.0,6.6,New York
2025-04-11,7.8,6.1,6.7,New York
2025-04-12,6.1,3.0,4.6,New York
2025-04-13,15.0,4.1,9.4,New York
2025-04-14,17.8,7.8,11.9,New York
2025-04-15,18.9,10.0,13.9,New York
2025-04-16,11.1,7.8,9.1,New York
2025-04-17,18.9,6.1,11.9,New York
2025-04-18,17.8,8.9,13.2,New York
2025-04-19,26.1,12.2,20.2,New York
2025-04-20,21.7,13.9,18.2,New York
2025-04-21,13.9,10.6,11.6,New York
2025-04-22,24.4,11.0,17.7,New York
2025-04-23,22.2,12.8,17.1,New York
2025-04-24,22.2,11.7,18.3,New York
2025-04-25,22.8,14.4,18.3,New York
2025-04-26,22.0,14.2,18.0,New York
2025-04-27,17.2,9.4,13.2,New York
2025-04-28,23.9,9.2,17.2,New York
2025-04-29,25.0,12.8,18.7,New York
2025-04-30,24.4,17.8,20.7,New York
2025-05-01,19.4,12.8,16.0,New York
2025-05-02,27.2,13.9,20.2,New York
2025-05-03,27.2,16.1,22.1,New York
2025-05-04,20.6,14.0,17.6,New York
2025-05-05,18.1,13.9,15.6,New York
2025-05-06,18.3,13.6,16.1,New York
2025-05-07,22.8,13.2,17.9,New York
2025-05-08,25.0,15.6,19.7,New York
2025-05-09,17.7,12.3,14.8,New York
2025-05-10,24.4,10.2,17.0,New York
2025-05-11,27.2,14.4,20.3,New York
2025-05-12,22.2,15.6,18.7,New York
2025-05-13,21.1,15.5,17.9,New York
2025-05-14,20.3,14.9,16.8,New York
2025-05-15,20.6,15.2,17.3,New York
2025-05-16,21.3,15.4,17.5,New York
2025-05-17,27.8,16.8,22.3,New York
2025-05-18,23.3,16.7,20.3,New York
2025-05-19,22.8,13.9,18.1,New York
2025-05-20,21.1,10.6,15.3,New York
2025-05-21,15.0,10.3,12.5,New York
2025-05-22,12.6,9.2,10.8,New York
2025-05-23,17.8,8.8,12.4,New York
2025-05-24,19.4,10.6,14.6,New York
2025-05-25,20.0,11.7,15.9,New York
2025-05-26,24.4,12.8,17.7,New York
2025-05-27,23.3,14.4,18.4,New York
2025-05-28,18.3,12.7,15.5,New York
2025-05-29,21.2,13.0,16.9,New York
2025-05-30,23.3,16.2,19.0,New York
2025-05-31,21.1,13.9,17.3,New York
2025-06-01,19.4,11.1,15.3,New York
2025-06-02,22.8,13.3,17.5,New York
2025-06-03,25.6,15.6,20.3,New York
2025-06-04,27.8,16.7,22.1,New York
2025-06-05,30.6,20.0,25.2,New York
2025-06-06,28.9,20.6,24.6,New York
2025-06-07,25.9,20.0,22.5,New York
2025-06-08,24.4,17.6,20.4,New York
2025-06-09,20.5,15.4,18.4,New York
2025-06-10,24.1,17.2,20.2,New York
2025-06-11,28.3,19.4,23.4,New York
2025-06-12,31.7,20.6,25.6,New York
2025-06-13,25.6,20.0,23.2,New York
2025-06-14,20.6,17.1,18.3,New York
2025-06-15,19.4,15.5,17.2,New York
2025-06-16,21.0,15.7,18.3,New York
2025-06-17,22.0,16.8,18.9,New York
2025-06-18,32.0,18.2,23.2,New York
2025-06-19,33.9,21.3,26.4,New York
2025-06-20,31.1,18.6,25.2,New York
2025-06-21,32.2,21.1,26.5,New York
2025-06-22,34.9,22.0,27.6,New York
2025-06-23,37.4,26.6,31.6,New York
2025-06-24,42.8,25.0,33.2,New York
2025-06-25,38.5,26.7,32.1,New York
2025-06-26,30.8,20.0,26.0,New York
2025-06-27,24.0,18.0,20.8,New York
2025-06-28,28.4,19.4,24.0,New York
2025-06-29,33.0,23.3,28.4,New York
2025-06-30,32.9,22.4,27.7,New York
2025-07-01,30.9,24.0,27.0,New York
2025-07-02,28.9,22.7,25.5,New York
2025-07-03,31.3,21.9,26.1,New York
2025-07-04,28.2,18.5,23.9,New York
2025-07-05,30.9,18.9,25.3,New York
2025-07-06,33.2,21.7,27.6,New York
2025-07-07,31.4,24.1,27.1,New York
2025-07-08,35.9,23.8,28.0,New York
2025-07-09,31.3,23.7,27.3,New York
2025-07-10,27.4,22.5,24.8,New York
2025-07-11,27.8,21.7,24.7,New York
2025-07-12,30.0,22.4,25.3,New York
2025-07-13,29.1,22.2,25.4,New York
2025-07-14,30.6,23.2,26.1,New York
2025-07-15,29.9,22.9,25.8,New York
2025-07-16,30.0,23.3,26.8,New York
2025-07-17,33.4,24.1,28.5,New York
2025-07-18,30.3,22.4,26.4,New York
2025-07-19,28.5,21.6,25.2,New York
2025-07-20,30.8,22.0,26.5,New York
2025-07-21,32.0,21.7,26.7,New York
2025-07-22,27.7,19.9,23.7,New York
2025-07-23,27.9,20.0,24.4,New York
2025-07-24,30.6,20.3,26.0,New York
2025-07-25,38.0,24.5,29.7,New York
2025-07-26,29.8,23.5,26.4,New York
2025-07-27,30.3,22.5,25.4,New York
2025-07-28,34.9,23.0,29.0,New York
2025-07-29,38.7,24.8,31.3,New York
2025-07-30,35.6,27.4,30.8,New York
2025-07-31,31.7,21.1,26.5,New York
2025-08-01,23.9,19.4,21.3,New York
2025-08-02,27.8,20.0,23.4,New York
2025-08-03,29.4,21.1,24.8,New York
2025-08-04,31.1,21.1,25.8,New York
2025-08-05,28.3,22.8,25.4,New York
2025-08-06,26.1,21.7,23.8,New York
2025-08-07,27.0,21.1,23.4,New York
2025-08-08,27.8,20.6,23.6,New York
2025-08-09,29.4,20.0,24.3,New York
2025-08-10,31.7,21.1,25.9,New York
2025-08-11,31.7,22.8,26.2,New York
2025-08-12,31.1,22.2,26.2,New York
2025-08-13,31.1,23.0,26.4,New York
2025-08-14,31.7,23.0,27.0,New York
2025-08-15,31.1,24.4,27.4,New York
2025-08-16,28.9,23.9,26.0,New York
2025-08-17,33.3,23.3,26.8,New York
2025-08-18,25.6,20.6,22.8,New York
2025-08-19,25.0,19.4,22.1,New York
2025-08-20,21.7,17.0,20.2,New York
2025-08-21,24.4,16.7,19.3,New York
2025-08-22,29.4,17.8,23.4,New York
2025-08-23,28.9,20.0,23.7,New York
2025-08-24,26.7,21.0,23.4,New York
2025-08-25,31.0,22.0,25.5,New York
2025-08-26,28.0,19.0,23.1,New York
2025-08-27,26.0,17.0,21.7,New York
2025-08-28,27.0,18.0,22.0,New York
2025-08-29,26.0,19.0,22.3,New York
2025-08-30,27.0,16.0,21.0,New York
2025-08-31,27.0,18.0,22.3,New York
2025-09-01,26.0,20.0,22.7,New York
2025-09-02,24.0,19.0,21.3,New York
2025-09-03,26.0,19.0,21.6,New York
2025-09-04,26.0,19.0,22.0,New York
2025-09-05,29.0,19.0,24.0,New York
2025-09-06,31.0,21.0,24.5,New York
2025-09-07,23.0,17.0,19.4,New York
2025-09-08,25.0,16.0,20.4,New York
2025-09-09,24.0,18.0,20.5,New York
2025-09-10,23.0,17.0,20.4,New York
2025-09-11,28.0,19.0,23.4,New York
2025-09-12,28.0,20.0,22.6,New York
2025-09-13,26.0,19.0,21.9,New York
2025-09-14,28.0,19.0,23.3,New York
2025-09-15,27.0,21.0,23.0,New York
2025-09-16,24.0,20.0,21.6,New York
2025-09-17,22.0,18.0,20.1,New York
2025-09-18,29.0,20.0,23.6,New York
2025-09-19,31.0,21.0,25.5,New York
2025-09-20,25.0,18.0,20.8,New York
2025-09-21,23.0,17.0,19.3,New York
2025-09-22,23.0,17.0,19.5,New York
2025-09-23,31.0,19.0,23.5,New York
2025-09-24,26.0,22.0,23.3,New York
2025-09-25,26.0,22.0,23.3,New York
2025-09-26,29.0,21.0,24.5,New York
2025-09-27,26.0,22.0,23.2,New York
2025-09-28,31.0,19.0,23.7,New York
2025-09-29,26.0,21.0,23.2,New York
2025-09-30,27.0,21.0,23.5,New York
2025-10-01,23.0,16.0,19.3,New York
2025-10-02,21.0,15.0,17.6,New York
2025-10-03,23.0,15.0,18.4,New York
2025-10-04,29.0,16.0,21.5,New York
2025-10-05,31.0,19.0,23.4,New York
2025-10-06,27.0,18.0,21.7,New York
2025-10-07,27.0,19.0,22.2,New York
2025-10-08,23.9,16.1,20.3,New York
2025-10-09,17.2,12.8,15.0,New York
2025-10-10,18.3,12.2,15.2,New York
2025-10-11,19.0,16.0,17.5,New York
2025-10-12,18.0,14.0,16.0,New York
2025-10-13,16.0,13.0,14.2,New York
2025-10-14,18.0,13.0,15.6,New York
2025-10-15,23.0,14.0,17.3,New York
2025-10-16,19.0,10.0,13.6,New York
2025-10-17,20.0,10.0,14.6,New York
2025-10-18,21.0,12.0,15.8,New York
2025-10-19,22.0,15.0,18.4,New York
2025-10-20,20.0,14.0,16.8,New York
2025-10-21,21.0,12.0,15.9,New York
2025-10-22,18.0,14.0,15.4,New York
2025-10-23,17.0,11.0,13.5,New York
2025-10-24,18.0,9.0,13.0,New York
2025-10-25,16.0,9.0,12.9,New York
2025-10-26,17.0,12.0,13.9,New York
2025-10-27,16.0,9.0,12.3,New York
2025-10-28,14.0,9.0,11.6,New York
2025-10-29,13.0,11.0,12.3,New York
2025-10-30,17.0,12.0,14.7,New York
2025-10-31,15.0,12.0,13.1,New York
2025-11-01,17.0,10.0,12.9,New York
2025-11-02,18.0,9.0,12.7,New York
2025-11-03,15.0,12.0,13.1,New York
2025-11-04,18.0,10.0,13.4,New York
2025-11-05,21.0,10.0,14.5,New York
2025-11-06,14.0,8.0,11.0,New York
2025-11-07,17.0,7.0,12.0,New York
2025-11-08,21.0,13.0,15.9,New York
2025-11-09,17.0,14.0,15.4,New York
2025-11-10,15.0,3.0,10.3,New York
2025-11-11,6.0,2.0,4.5,New York
2025-11-12,11.0,4.0,7.8,New York
2025-11-13,13.0,8.0,9.5,New York
2025-11-14,12.0,6.0,9.0,New York
2025-11-15,12.0,6.0,8.9,New York
2025-11-16,14.0,6.0,10.2,New York
2025-11-17,9.0,4.0,6.2,New York
2025-11-18,10.0,4.0,6.9,New York
2025-11-19,9.0,6.0,7.4,New York
2025-11-20,11.0,6.0,7.5,New York
2025-11-21,12.0,8.0,9.7,New York
2025-11-22,12.0,6.0,9.4,New York
2025-11-23,10.0,4.0,7.5,New York
2025-11-24,14.0,7.0,9.8,New York
2025-11-25,14.0,8.0,10.8,New York
2025-11-26,15.0,10.0,13.4,New York
2025-11-27,10.0,3.0,6.8,New York
2025-11-28,7.0,2.0,4.0,New York
2025-11-29,9.0,2.0,4.8,New York
2025-11-30,8.0,5.0,5.9,New York
2025-12-01,9.0,3.0,5.3,New York
2025-12-02,6.0,3.0,4.8,New York
2025-12-03,8.0,1.0,4.0,New York
2025-12-04,8.0,-2.0,2.8,New York
2025-12-05,2.0,-4.0,-0.9,New York
2025-12-06,7.0,1.0,3.4,New York
2025-12-07,7.0,2.0,4.2,New York
2025-12-08,4.0,-3.0,0.2,New York
2025-12-09,2.0,-5.0,-0.6,New York
2025-12-10,8.0,1.0,4.5,New York
2025-12-11,5.0,-1.0,2.0,New York
2025-12-12,5.0,-3.0,0.4,New York
2025-12-13,6.0,-2.0,2.0,New York
2025-12-14,2.0,-6.0,-1.2,New York
2025-12-15,1.0,-6.0,-2.9,New York
2025-12-16,2.0,-3.0,-1.0,New York
